name_similarity,age_difference,same_gender,height_difference,weight_difference,same_hair_colour,same_eye_colour,client_match_label
0.1935483870967742,6,1,0.0,0.0,0,0,0
0.46153846153846156,7,1,0.0,85.0,0,0,0
1.0,17,0,0.0,38.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
1.0,3,1,0.15000000000000013,62.0,0,0,0
0.2564102564102564,4,1,0.0,85.0,0,0,0
1.0,0,1,0.0,0.0,0,0,0
0.16326530612244897,16,1,0.05999999999999983,0.0,0,0,0
1.0,7,1,0.0,0.0,0,0,0
0.17142857142857143,9,1,0.010000000000000009,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,0
0.16666666666666666,0,1,0.0,0.0,0,0,0
0.18181818181818182,3,1,0.13000000000000012,89.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
0.5,25,1,0.0,0.0,0,0,0
0.2608695652173913,12,0,0.0,61.0,0,0,0
1.0,19,1,0.0,70.0,0,0,0
0.41379310344827586,9,1,0.0,95.0,0,0,0
0.2777777777777778,6,1,0.0,70.0,0,0,0
0.4117647058823529,42,0,0.0,70.5,0,0,0
0.35294117647058826,12,1,0.0,0.0,0,0,0
0.3684210526315789,24,1,0.0,0.0,0,0,0
0.25,1,1,0.0,0.0,1,0,0
0.27586206896551724,9,0,0.040000000000000036,0.0,0,0,0
1.0,4,1,0.0,0.0,0,0,0
0.17142857142857143,1,1,0.0,173.0,0,0,0
0.30434782608695654,15,1,0.030000000000000027,0.0,0,0,0
1.0,20,0,0.0,70.0,0,0,0
1.0,12,1,0.0,0.0,0,0,0
0.35714285714285715,0,1,0.0,0.0,0,0,0
0.20512820512820512,8,1,0.0,0.0,0,0,0
0.46153846153846156,1,0,0.0,0.0,0,0,0
1.0,7,1,0.0,0.0,0,0,0
1.0,14,1,0.0,0.0,1,0,0
1.0,4,1,0.0,25.0,0,0,0
1.0,13,1,0.0,0.0,0,0,0
0.12903225806451613,39,1,0.0,0.0,0,0,0
0.26666666666666666,35,1,0.0,0.0,0,0,0
1.0,15,1,0.050000000000000044,0.0,0,0,0
1.0,6,1,0.010000000000000009,0.0,0,1,0
0.16216216216216217,8,0,0.0,0.0,0,0,0
1.0,10,1,0.0,0.0,0,0,0
0.18181818181818182,9,1,0.0,0.0,0,0,0
1.0,37,1,0.0,0.0,0,0,0
1.0,25,0,0.0,26.0,0,0,0
1.0,3,1,0.0,0.0,0,0,0
1.0,10,1,0.0,0.0,0,0,0
0.4827586206896552,13,0,0.0,0.0,0,0,0
1.0,8,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,1,0,0
0.16216216216216217,3,1,0.0,0.0,0,0,0
0.35555555555555557,4,1,0.0,0.0,0,0,0
1.0,9,1,0.0,0.0,0,0,0
1.0,10,1,0.0,0.0,0,0,0
1.0,1,1,0.1100000000000001,29.0,0,0,0
0.125,17,1,0.0,0.0,0,0,0
1.0,11,1,0.09000000000000008,80.0,0,0,0
1.0,1,1,0.0,0.0,0,0,0
0.2564102564102564,16,1,0.0,0.0,0,0,0
1.0,6,1,0.0,75.0,0,0,0
0.3225806451612903,3,0,0.0,0.0,0,0,0
0.23809523809523808,8,1,0.0,0.0,0,0,0
1.0,4,1,0.0,0.0,0,0,0
1.0,1,1,0.13000000000000012,90.0,0,0,0
0.3870967741935484,0,1,0.050000000000000044,0.0,1,1,0
1.0,2,1,0.0,41.0,0,0,0
0.27906976744186046,11,1,0.0,1.0,0,0,0
1.0,3,1,0.0,90.0,0,0,0
0.14285714285714285,10,0,0.0,0.0,0,0,0
0.2564102564102564,10,1,0.0,1.0,1,0,0
1.0,23,0,0.030000000000000027,78.0,0,0,0
0.34782608695652173,12,0,0.0,0.0,1,0,0
0.13333333333333333,19,1,0.0,0.0,0,0,0
0.21052631578947367,12,1,0.0,17.0,0,0,0
1.0,0,1,0.0,0.0,1,1,1
0.2631578947368421,9,1,0.0,0.0,1,0,0
1.0,20,1,0.1100000000000001,68.0,1,0,0
1.0,2,0,0.0,0.0,0,0,0
0.25,3,0,0.0,60.0,0,0,0
1.0,9,1,0.16999999999999993,0.0,0,0,0
1.0,2,1,0.0,0.0,0,0,0
0.1875,0,0,0.0,0.0,1,0,0
1.0,4,1,0.0,20.0,1,0,0
1.0,17,0,0.15000000000000013,0.0,0,0,0
1.0,21,1,0.0,0.0,0,0,0
0.16216216216216217,8,0,0.0,0.0,0,0,0
1.0,8,1,0.0,0.0,0,0,0
0.32558139534883723,27,1,0.0,36.0,0,0,0
1.0,3,1,0.0,0.0,0,0,0
1.0,7,1,0.050000000000000044,60.0,0,1,0
0.32432432432432434,7,1,0.0,0.0,0,0,0
0.2777777777777778,20,1,0.0,75.0,0,0,0
0.3870967741935484,6,1,0.0,0.0,0,0,0
0.25,1,1,0.0,0.0,0,0,0
1.0,19,1,0.0,0.0,0,0,0
1.0,27,1,0.0,0.0,0,0,0
1.0,16,0,0.1499999999999999,0.0,0,0,0
1.0,3,1,0.0,0.0,0,0,0
1.0,15,1,0.0,0.0,0,0,0
0.2631578947368421,23,1,0.0,0.0,0,0,0
1.0,4,1,0.18999999999999995,5.0,1,0,0
0.95,0,1,0.0,0.0,0,0,1
1.0,2,1,0.050000000000000044,0.0,0,0,0
1.0,34,1,0.0,0.0,0,0,0
0.2692307692307692,2,0,0.0,0.0,0,0,0
0.18181818181818182,1,0,0.0,0.0,0,0,0
0.35714285714285715,8,1,0.0,82.0,0,0,0
0.4827586206896552,11,1,0.0,0.0,0,0,0
0.32432432432432434,6,1,0.0,75.0,0,0,0
0.2978723404255319,22,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
1.0,14,1,0.0,80.0,1,0,0
1.0,13,1,0.0,70.0,0,0,0
1.0,0,1,0.0,0.0,1,0,1
1.0,0,1,0.0,0.0,1,0,1
1.0,19,1,0.050000000000000044,80.0,0,0,0
1.0,40,1,0.0,0.0,0,0,0
0.9411764705882353,2,1,0.015474176651591787,0.0,1,1,1
1.0,5,1,0.0,0.0,0,1,0
1.0,3,1,0.0,0.0,0,0,0
1.0,6,1,0.0,0.0,0,0,0
0.3888888888888889,30,1,0.0,0.0,0,0,0
1.0,27,1,0.0,155.0,1,0,0
0.2,29,1,0.0,0.0,0,0,0
1.0,15,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
0.1935483870967742,0,0,0.0,60.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
0.37037037037037035,10,0,0.030000000000000027,0.0,0,0,0
0.1935483870967742,18,1,0.0,0.0,1,0,0
0.12903225806451613,11,1,0.0,0.0,0,0,0
0.22857142857142856,17,1,0.050000000000000044,0.0,1,0,0
1.0,6,1,0.0,0.0,0,0,0
0.3333333333333333,25,1,0.08000000000000007,0.0,0,0,0
1.0,1,1,0.0,0.0,0,0,0
0.30303030303030304,0,1,0.09999999999999987,65.0,1,0,0
0.3125,6,0,0.0,95.0,0,1,0
0.21428571428571427,3,1,0.0,0.0,0,0,0
0.45161290322580644,7,1,0.15000000000000013,80.0,0,0,0
0.25,32,1,0.0,0.0,1,0,0
1.0,16,0,0.040000000000000036,93.0,0,0,0
0.34782608695652173,32,1,0.0,0.0,0,0,0
1.0,9,1,0.0,86.0,0,0,0
1.0,10,1,0.050000000000000044,0.0,0,0,0
0.3333333333333333,24,1,0.0,95.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
1.0,0,1,0.0,0.0,0,0,0
0.9629629629629629,0,1,0.0,0.0,0,0,1
0.9696969696969697,1,1,0.0,0.0,0,0,1
1.0,18,1,0.0,0.0,0,0,0
0.16666666666666666,4,1,0.0,0.0,0,0,0
1.0,16,1,0.0,0.0,0,0,0
0.3888888888888889,29,1,0.0,0.0,0,0,0
0.05555555555555555,21,1,0.0,0.0,0,0,0
1.0,11,1,0.0,0.0,0,0,0
0.41379310344827586,1,1,0.030000000000000027,0.0,0,0,0
0.27906976744186046,13,1,0.0,25.0,0,1,0
1.0,0,0,0.0,0.0,0,0,0
1.0,15,1,0.0,0.0,0,0,0
0.2926829268292683,2,0,0.0,75.0,0,0,0
1.0,22,0,0.16999999999999993,0.0,0,0,0
1.0,36,1,0.0,0.0,0,0,0
1.0,18,0,0.0,0.0,0,0,0
0.2222222222222222,36,1,0.0,110.0,0,0,0
1.0,2,1,0.0,50.0,0,0,0
1.0,1,1,0.0,0.0,1,0,0
1.0,0,1,0.0,0.0,0,0,1
0.16,43,1,0.0,0.0,0,0,0
0.16,30,0,0.0,0.0,0,1,0
0.3448275862068966,32,1,0.0,0.0,0,0,0
1.0,25,1,0.0,0.0,0,0,0
1.0,3,0,0.0,0.0,0,0,0
1.0,26,0,0.0,0.0,0,0,0
0.17391304347826086,2,1,0.0,187.0,0,0,0
0.358974358974359,10,1,0.0,0.0,0,0,0
0.32558139534883723,8,1,0.0,55.0,1,0,0
0.2857142857142857,31,1,0.0,0.0,0,0,0
1.0,26,1,0.0,80.0,0,0,0
1.0,6,1,0.0,0.0,0,0,0
1.0,16,1,0.0,0.0,0,0,0
1.0,20,1,0.0,0.0,0,0,0
1.0,19,1,0.0,65.0,0,0,0
0.3,6,1,0.020000000000000018,60.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
0.18867924528301888,9,0,0.0,0.0,0,0,0
1.0,43,0,0.0,65.0,0,0,0
1.0,33,1,0.0,0.0,0,0,0
1.0,5,0,0.1299999999999999,79.0,0,0,0
0.972972972972973,0,1,0.0,0.0,0,0,1
0.26666666666666666,1,0,0.0,0.0,0,0,0
0.358974358974359,14,1,0.0,0.0,0,0,0
0.07407407407407407,25,1,0.0,0.0,0,0,0
0.38461538461538464,0,1,0.0,0.0,0,0,0
1.0,26,1,0.050000000000000044,0.0,0,0,0
0.36363636363636365,28,1,0.1200000000000001,0.0,0,0,0
1.0,12,1,0.1299999999999999,0.0,0,0,0
1.0,23,1,0.0,0.0,0,0,0
0.3076923076923077,13,1,0.0,0.0,0,0,0
1.0,8,1,0.0,0.0,0,0,0
1.0,4,1,0.0,0.0,1,0,0
1.0,0,1,0.1299999999999999,0.0,0,0,0
0.26666666666666666,32,0,0.0,0.0,0,0,0
1.0,10,1,0.0,0.0,0,0,0
1.0,16,0,0.0,0.0,0,0,0
0.5517241379310345,33,0,0.030000000000000027,0.0,0,0,0
1.0,0,0,0.0,0.0,0,0,0
1.0,29,1,0.030000000000000027,0.0,0,0,0
0.26666666666666666,3,1,0.0,0.0,0,0,0
1.0,14,1,0.0,0.0,0,0,0
1.0,9,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,1,1,1
0.3,1,0,0.0,0.0,0,0,0
1.0,32,1,0.029999999999999805,0.0,0,0,0
0.17142857142857143,13,1,0.0,0.0,0,0,0
1.0,4,1,0.0,113.5,0,0,0
1.0,35,1,0.010000000000000009,80.0,1,0,0
0.2857142857142857,36,1,0.0,0.0,0,0,0
0.24390243902439024,0,1,0.0,0.0,0,0,0
1.0,8,1,0.020000000000000018,70.0,0,0,0
0.25,4,1,0.0,0.0,0,0,0
0.15384615384615385,11,1,0.1100000000000001,75.0,0,0,0
1.0,17,1,0.0,0.0,0,0,0
1.0,2,1,0.0,0.0,0,0,0
0.29411764705882354,8,1,0.0,0.0,0,0,0
0.23529411764705882,8,0,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
1.0,9,1,0.0,0.0,0,0,0
0.2564102564102564,20,1,0.0,0.0,0,0,0
0.16326530612244897,24,1,0.0,0.0,0,0,0
1.0,20,1,0.0,0.0,0,0,0
1.0,11,1,0.0,0.0,0,0,0
0.14814814814814814,3,1,0.0,0.0,0,0,0
1.0,7,0,0.0,0.0,0,0,0
0.5185185185185185,10,1,0.0,0.0,0,0,0
1.0,1,1,0.0,0.0,0,0,0
1.0,14,1,0.0,0.0,0,0,0
0.27586206896551724,10,1,0.17999999999999994,0.0,0,0,0
1.0,25,1,0.030000000000000027,67.5,0,0,0
1.0,0,1,0.0,0.0,0,0,1
0.25,11,1,0.20999999999999996,0.0,1,0,0
1.0,8,1,0.0,75.0,0,0,0
1.0,7,1,0.0,50.0,0,0,0
1.0,1,1,0.0,0.0,0,0,0
0.17391304347826086,2,0,0.07999999999999985,0.0,1,0,0
0.3333333333333333,1,0,0.010000000000000009,0.0,0,0,0
0.37037037037037035,0,0,0.16999999999999993,0.0,0,0,0
0.4,21,0,0.0,80.0,0,0,0
0.972972972972973,0,1,0.0,0.0,0,0,1
0.25,18,1,0.09999999999999987,0.0,0,0,0
1.0,4,1,0.030000000000000027,0.0,0,0,0
0.21739130434782608,16,1,0.14000000000000012,0.0,0,0,0
1.0,15,0,0.21999999999999997,0.0,0,0,0
0.9545454545454546,1,1,0.025428573656884,0.0,1,1,1
0.2,10,1,0.050000000000000044,80.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
1.0,13,1,0.0,0.0,0,0,0
1.0,0,1,0.05999999999999983,65.0,0,0,0
1.0,21,1,0.0,0.0,0,0,0
1.0,6,0,0.0,0.0,0,0,0
1.0,10,1,0.0,0.0,0,0,0
1.0,1,1,0.1200000000000001,0.0,0,0,0
0.19047619047619047,16,1,0.0,4.0,0,0,0
1.0,1,0,0.1200000000000001,0.0,0,0,0
0.23809523809523808,14,1,0.0,57.0,0,0,0
0.22857142857142856,13,0,0.0,0.0,0,0,0
0.3333333333333333,14,0,0.0,81.0,0,0,0
0.25,21,1,0.14000000000000012,65.0,0,1,0
1.0,10,0,0.0,60.0,0,0,0
0.14285714285714285,1,1,0.0,22.5,1,0,0
1.0,24,1,0.0,0.0,0,0,0
0.21739130434782608,5,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
1.0,13,0,0.0,0.0,0,0,0
0.3225806451612903,10,1,0.0,0.0,0,0,0
0.2222222222222222,4,1,0.0,0.0,0,0,0
0.9375,3,1,0.009741131875615539,0.0,0,0,1
0.45161290322580644,15,1,0.0,0.0,0,0,0
1.0,14,1,0.0,0.0,0,0,0
1.0,5,1,0.0,0.0,0,0,0
0.17777777777777778,24,1,0.0,60.0,0,1,0
0.2,16,1,0.0,0.0,0,0,0
0.22857142857142856,35,1,0.0,0.0,0,0,0
0.35714285714285715,4,1,0.07000000000000006,0.0,0,0,0
0.2631578947368421,19,1,0.17999999999999994,0.0,0,0,0
1.0,32,0,0.0,0.0,0,0,0
0.1875,1,1,0.0,0.0,0,0,0
1.0,25,1,0.010000000000000009,5.0,1,0,0
1.0,7,1,0.0,0.0,0,0,0
1.0,16,1,0.25,0.0,0,0,0
1.0,12,1,0.0,0.0,0,0,0
1.0,9,1,0.0,0.0,0,0,0
1.0,8,1,0.0,0.0,0,0,0
0.25,6,1,0.0,0.0,0,0,0
0.43243243243243246,9,0,0.0,0.0,0,0,0
1.0,18,0,0.020000000000000018,0.0,0,0,0
0.14814814814814814,15,0,0.0,0.0,0,0,0
1.0,2,1,0.0,0.0,0,0,0
1.0,30,1,0.0,0.0,0,0,0
1.0,1,1,0.0,0.0,0,0,0
1.0,10,1,0.0,65.0,0,0,0
0.06451612903225806,11,1,0.0,60.0,0,0,0
1.0,13,1,0.0,0.0,0,0,0
1.0,1,1,0.0,0.0,0,0,0
0.08,22,0,0.17000000000000015,0.0,0,0,0
1.0,9,0,0.0,0.0,0,0,0
1.0,5,1,0.0,0.0,0,0,0
0.4375,13,1,0.08000000000000007,0.0,0,0,0
1.0,0,1,0.0,0.0,1,1,1
0.1935483870967742,6,1,0.0,0.0,0,0,0
0.2857142857142857,27,1,0.0,0.0,0,0,0
1.0,7,1,0.0,74.0,0,0,0
0.3333333333333333,10,1,0.0,17.0,0,0,0
0.25,10,1,0.0,60.0,0,0,0
1.0,9,1,0.0,155.0,0,0,0
0.16666666666666666,11,1,0.06000000000000005,0.0,1,0,0
0.23809523809523808,0,1,0.0,0.0,0,0,0
1.0,29,0,0.0,0.0,0,0,0
1.0,13,0,0.06000000000000005,0.0,1,0,0
1.0,33,1,0.0,0.0,0,0,0
1.0,7,0,0.0,0.0,0,0,0
1.0,12,1,0.0,0.0,0,0,0
0.35714285714285715,0,1,0.0,0.0,0,0,0
0.2777777777777778,3,1,0.0,0.0,0,0,0
1.0,5,1,0.0,0.0,1,0,0
0.15384615384615385,19,1,0.0,0.0,0,0,0
1.0,1,0,0.0,0.0,0,0,0
1.0,9,1,0.0,65.0,0,0,0
0.36363636363636365,30,1,0.0,84.0,0,0,0
0.41379310344827586,12,1,0.0,0.0,0,0,0
0.25,0,1,0.0,65.0,0,0,0
0.37037037037037035,11,1,0.030000000000000027,0.0,0,0,0
0.4,8,1,0.0,87.0,0,0,0
0.2222222222222222,24,0,0.0,0.0,0,0,0
0.2222222222222222,5,1,0.0,0.0,0,0,0
1.0,10,1,0.0,0.0,0,0,0
0.5161290322580645,6,0,0.0,113.0,0,0,0
1.0,0,1,0.08000000000000007,0.0,0,0,0
1.0,7,1,0.0,0.0,0,0,0
0.23076923076923078,34,1,0.0,0.0,0,0,0
1.0,10,0,0.0,0.0,0,0,0
0.3076923076923077,29,1,0.0,20.0,0,0,0
0.42105263157894735,1,1,0.0,0.0,0,0,0
1.0,25,1,0.0,0.0,0,0,0
0.9285714285714286,1,1,0.0,0.0,0,0,1
0.42857142857142855,0,1,0.0,0.0,0,0,0
1.0,25,0,0.0,0.0,0,0,0
0.47368421052631576,2,1,0.0,0.0,0,0,0
0.2222222222222222,1,1,0.0,0.0,0,0,0
0.20833333333333334,2,0,0.15000000000000013,70.0,0,0,0
1.0,12,1,0.0,0.0,0,0,0
0.3333333333333333,4,0,0.0,0.0,0,0,0
0.967741935483871,3,1,0.0,0.0,0,0,1
1.0,5,1,0.0,65.0,0,0,0
1.0,0,1,0.0,0.0,1,1,1
1.0,2,1,0.0,0.0,0,0,0
1.0,24,1,0.0,0.0,0,0,0
1.0,8,1,0.0,66.0,0,0,0
1.0,18,1,0.0,0.0,0,0,0
0.37037037037037035,12,1,0.0,0.0,0,0,0
0.2702702702702703,7,0,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,1,1,1
1.0,13,1,0.08000000000000007,63.0,0,0,0
0.13333333333333333,23,1,0.0,75.0,1,0,0
0.23076923076923078,15,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,1,1,1
1.0,3,1,0.0,0.0,0,0,0
1.0,13,1,0.0,0.0,0,0,0
0.2962962962962963,11,1,0.0,0.0,0,0,0
0.9642857142857143,0,1,0.01767141853088594,0.0,1,1,1
0.3,0,1,0.15999999999999992,65.0,0,0,0
1.0,5,1,0.0,0.0,0,0,0
1.0,5,1,0.0,0.0,0,0,0
1.0,39,1,0.09999999999999987,80.0,0,0,0
0.14814814814814814,39,1,0.0,0.0,0,0,0
1.0,35,1,0.030000000000000027,0.0,1,1,0
0.34285714285714286,4,1,0.0,0.0,0,0,0
1.0,16,1,0.0,77.0,0,0,0
0.95,0,1,0.0,0.0,0,0,1
1.0,34,0,0.0,29.0,0,0,0
0.9285714285714286,2,1,0.0,0.0,0,0,1
0.27586206896551724,17,1,0.0,0.0,0,0,0
0.22857142857142856,36,1,0.0,0.0,0,0,0
0.3225806451612903,2,1,0.07000000000000006,0.0,0,0,0
1.0,22,1,0.0,0.0,0,0,0
0.14814814814814814,24,1,0.0,0.0,0,0,0
0.25806451612903225,14,0,0.029999999999999805,0.0,0,1,0
0.9767441860465116,0,1,0.013700025766139934,0.0,1,1,1
0.9824561403508771,2,1,0.00428249999909891,0.0,0,0,1
1.0,0,1,0.0,0.0,0,0,0
1.0,1,1,0.07000000000000006,0.0,0,1,0
1.0,0,1,0.0,0.0,0,1,1
0.9629629629629629,2,1,0.023700046932020102,0.0,1,0,1
0.23255813953488372,9,1,0.04999999999999982,73.0,1,0,0
0.3,5,1,0.0,61.0,0,0,0
1.0,30,1,0.0,0.0,0,1,0
1.0,0,1,0.28,0.0,1,0,0
0.2222222222222222,18,1,0.0,68.0,0,0,0
0.32,4,0,0.0,0.0,1,0,0
1.0,1,1,0.0,0.0,0,0,0
0.29411764705882354,3,1,0.2799999999999998,68.0,0,0,0
0.18181818181818182,1,0,0.0,0.0,0,0,0
0.23076923076923078,0,1,0.0,0.0,0,0,0
0.2,2,1,0.0,0.0,0,0,0
1.0,17,1,0.0,0.0,0,0,0
1.0,1,0,0.10000000000000009,0.0,0,0,0
0.2702702702702703,31,1,0.10000000000000009,81.0,0,0,0
1.0,8,1,0.0,0.0,0,0,0
1.0,5,1,0.0,0.0,0,0,0
0.4,7,0,0.0,0.0,0,0,0
1.0,19,1,0.0,0.0,0,0,0
0.21052631578947367,11,1,0.0,0.0,0,0,0
1.0,0,1,0.17000000000000015,0.0,0,0,0
0.3111111111111111,1,1,0.0,0.0,0,0,0
0.3870967741935484,9,0,0.0,0.0,0,0,0
0.2222222222222222,16,1,0.0,0.0,0,0,0
0.1951219512195122,8,1,0.0,0.0,0,0,0
1.0,8,1,0.0,10.0,0,0,0
0.16,9,1,0.0,0.0,0,0,0
1.0,28,1,0.0,0.0,0,0,0
0.21052631578947367,0,1,0.0,0.0,0,0,0
0.27586206896551724,7,1,0.07000000000000006,0.0,1,0,0
0.21428571428571427,4,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,1,1,1
1.0,0,1,0.0,0.0,1,1,1
0.2,4,1,0.020000000000000018,8.5,0,0,0
1.0,16,1,0.0,0.0,0,0,0
0.3225806451612903,4,1,0.0,0.0,0,0,0
0.64,0,1,0.0,90.0,0,0,0
1.0,0,1,0.0,87.0,0,0,0
0.1875,30,1,0.0,0.0,0,0,0
0.13636363636363635,30,1,0.0,82.0,0,0,0
1.0,13,0,0.0,68.0,1,0,0
0.9523809523809523,1,1,0.026578074700497778,0.0,1,1,1
1.0,0,1,0.0,0.0,0,0,0
0.43243243243243246,27,1,0.0,0.0,0,0,0
0.23076923076923078,9,1,0.0,68.0,0,0,0
1.0,27,1,0.0,0.0,0,0,0
1.0,5,1,0.0,0.0,0,0,0
0.06451612903225806,17,1,1.39,82.0,0,0,0
0.3157894736842105,37,0,0.0,0.0,0,0,0
0.36,6,0,0.0,0.0,0,0,0
1.0,9,1,0.0,65.0,0,0,0
1.0,10,1,0.0,0.0,0,0,0
1.0,7,1,0.0,0.0,0,0,0
1.0,3,1,0.0,0.0,0,0,0
1.0,16,1,0.0,0.0,0,0,0
1.0,31,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,0
0.24,7,1,0.0,64.0,0,0,0
1.0,14,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
1.0,14,1,0.0,82.0,1,0,0
1.0,2,1,0.0,123.0,1,0,0
1.0,33,0,0.0,0.0,0,0,0
0.13333333333333333,1,1,0.0,0.0,0,0,0
0.13333333333333333,14,1,0.0,0.0,0,0,0
1.0,5,1,0.0,0.0,0,0,0
1.0,9,1,0.0,81.0,0,0,0
1.0,25,1,0.0,85.0,0,0,0
0.24242424242424243,0,0,0.0,0.0,0,0,0
1.0,9,1,0.0,70.0,0,0,0
0.13793103448275862,28,0,0.0,0.0,0,0,0
1.0,21,1,0.0,90.0,0,0,0
0.46153846153846156,39,1,0.0,0.0,0,0,0
0.24390243902439024,0,1,0.040000000000000036,69.0,1,0,0
0.27586206896551724,32,1,0.0,0.0,0,0,0
1.0,27,0,0.0,0.0,0,0,0
1.0,3,1,0.0,0.0,0,0,0
1.0,21,0,0.0,92.0,0,0,0
1.0,11,1,0.0,0.0,0,0,0
0.2127659574468085,19,1,0.0,0.0,0,0,0
1.0,1,1,0.1200000000000001,60.0,0,0,0
1.0,11,1,0.0,0.0,0,0,0
0.15789473684210525,6,1,0.0,18.0,0,0,0
0.17647058823529413,6,1,0.0,0.0,0,0,0
0.07142857142857142,3,1,0.040000000000000036,0.0,1,0,0
0.25,6,1,0.09000000000000008,60.0,0,0,0
0.12903225806451613,4,0,0.0,0.0,0,0,0
0.3125,2,1,0.0,86.0,0,0,0
1.0,0,1,0.0,0.0,0,1,1
1.0,0,1,0.0,0.0,1,1,1
0.20512820512820512,8,0,0.0,0.0,0,0,0
1.0,3,1,0.0,0.0,0,0,0
1.0,0,0,0.0,0.0,0,0,0
0.29411764705882354,16,1,0.0,0.0,0,0,0
0.2222222222222222,37,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
0.4,14,1,0.0,22.0,0,0,0
1.0,1,0,0.0,0.0,0,0,0
0.2727272727272727,3,0,0.0,4.0,1,0,0
1.0,8,1,0.0,0.0,0,0,0
0.3448275862068966,13,1,0.0,0.0,0,0,0
0.1935483870967742,11,1,0.0,0.0,0,0,0
1.0,17,1,0.0,54.0,0,0,0
1.0,8,1,0.0,0.0,0,0,0
1.0,0,1,0.0,85.0,0,1,0
1.0,6,1,0.0,0.0,0,0,0
0.27586206896551724,8,1,0.0,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,0
1.0,18,1,0.16999999999999993,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
1.0,2,0,0.0,0.0,0,0,0
0.2777777777777778,27,0,0.0,84.0,0,0,0
1.0,7,1,0.0,86.0,0,0,0
1.0,5,1,0.0,0.0,1,0,0
0.1935483870967742,15,1,0.030000000000000027,75.0,0,0,0
1.0,1,1,0.08000000000000007,63.0,0,0,0
0.3888888888888889,42,1,0.0,59.0,0,0,0
0.2,0,1,0.10000000000000009,0.0,0,0,0
0.16666666666666666,9,1,0.0,0.0,0,0,0
1.0,2,0,0.14000000000000012,68.0,0,0,0
0.375,1,1,0.08000000000000007,0.0,0,0,0
0.4375,7,1,0.050000000000000044,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,0
1.0,29,1,0.0,0.0,0,0,0
1.0,1,1,0.030000000000000027,0.0,0,0,0
0.24390243902439024,6,1,0.0,0.0,0,0,0
1.0,7,1,0.0,0.0,0,0,0
0.25806451612903225,10,1,0.0,0.0,0,0,0
0.45161290322580644,7,0,0.1200000000000001,0.0,0,0,0
1.0,5,1,0.0,0.0,0,0,0
1.0,40,0,0.0,0.0,0,0,0
1.0,22,1,0.13000000000000012,0.0,0,0,0
1.0,0,1,0.0,0.0,0,0,1
1.0,18,1,0.0,0.0,0,0,0
1.0,10,1,0.09999999999999987,0.0,1,0,0
0.12903225806451613,13,0,0.030000000000000027,0.0,0,1,0
0.9629629629629629,1,1,0.0022177315628861827,0.0,1,1,1
0.5945945945945946,12,1,0.04999999999999982,66.0,0,1,0
1.0,18,1,0.0,0.0,0,0,0
1.0,6,1,0.0,0.0,0,0,0
1.0,10,0,0.0,0.0,0,0,0
0.1875,9,0,0.0,0.0,0,0,0
0.25,33,1,0.0,0.0,0,0,0
0.9230769230769231,1,1,0.022675064237744236,0.0,1,1,1
0.5294117647058824,11,0,0.0,75.0,0,0,0
1.0,1,1,0.0,0.0,0,0,0
0.23076923076923078,35,0,0.25,62.0,0,0,0
1.0,17,1,0.020000000000000018,65.0,0,0,0
0.4444444444444444,10,1,0.0,0.0,0,0,0
0.3333333333333333,4,1,0.0,0.0,0,0,0
1.0,5,0,0.0,0.0,0,0,0
0.3225806451612903,35,1,0.0,0.0,0,0,0
0.42424242424242425,34,1,0.0,0.0,0,0,0
0.4,3,1,0.0,0.0,0,0,0
1.0,6,1,0.0,70.0,0,0,0
0.9655172413793104,0,1,0.0,0.0,0,0,1
0.25,0,1,0.0,0.0,0,0,0
1.0,18,1,0.0,0.0,0,0,0
1.0,1,0,0.0,59.0,0,0,0
1.0,7,1,0.0,61.0,1,0,0
1.0,0,1,0.0,0.0,0,0,0
1.0,21,0,0.0,160.0,0,0,0
0.37037037037037035,1,1,0.0,8.5,0,0,0
0.9811320754716981,0,1,0.01258313920082399,0.0,1,1,1
1.0,11,1,0.0,0.0,0,0,0
0.2222222222222222,9,1,0.0,75.0,0,0,0
0.125,13,1,0.0,0.0,0,0,0
